key,first_temp,last_temp,active_power,reactive_power,time_heating,full_work,full_power,bulk_1,bulk_2,bulk_3,bulk_4,bulk_5,bulk_6,bulk_7,bulk_9,bulk_10,bulk_11,bulk_12,bulk_13,bulk_14,bulk_15,wire_1,wire_2,wire_3,wire_4,wire_6,wire_7,wire_8,wire_9,gas_1
1435,1583.0,1611.0,3.8417310000000002,2.862568,1030.0,965.5093165057438,5.4330280831891535,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,201.0,199.0,226.137603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2397020399
1436,1612.0,1597.0,3.057805,2.224568,819.0,926.2629738905134,4.3243893020922615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,188.0,212.0,88.171196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.939387116600001
1438,1589.0,1602.0,4.376153,3.229369,1074.0,1171.8898970386015,6.188814923619707,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,130.0,126.0,207.32399,11.12904,0.0,0.0,0.0,0.0,0.0,0.0,3.5643277859
1439,1606.0,1615.0,4.436407,3.093492,1093.0,1134.5847902261116,6.274026947606935,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,167.0,157.0,173.25360300000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.061174963
1440,1595.0,1596.0,2.939341,2.339521,382.0,370.3313233124201,4.156855906639295,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,131.0,123.0,105.019203,40.082642,0.0,0.0,0.0,0.0,0.0,0.0,6.5716947428
1441,1628.0,1593.0,2.6376470000000003,2.102383,528.0,465.3925089613618,3.7301961601527074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,130.0,54.0,130.10398800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9513177746
1442,1600.0,1594.0,2.4829999999999997,1.6907100000000002,468.0,398.1500099993046,3.5114922753723947,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,129.0,73.0,155.282409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0691918704
1443,1620.0,1608.0,3.279706,2.5741370000000003,604.0,694.3918246351295,4.638204705796414,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,129.0,123.0,170.30519099999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0370238399
1444,1583.0,1589.0,1.874032,1.410322,625.0,524.4675130645677,2.6502814707211764,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,140.0,125.0,106.095596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3990730426
1445,1611.0,1619.0,2.8942319999999997,2.3431960000000003,896.0,1074.5747250860272,4.093062147054208,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,129.0,205.0,154.065598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8726100803
1446,1633.0,1596.0,4.667384,3.4543150000000002,759.0,820.8860506555739,6.600677753603186,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,150.0,203.0,167.91841100000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0067379754
1447,1634.0,1595.0,5.026623,3.938107,578.0,650.9460172728391,7.108718419536534,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,129.0,203.0,173.066396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.070837806399998
1448,1605.0,1595.0,3.018828,2.190051,704.0,595.1364577409968,4.269267500071646,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,120.0,203.0,225.950394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.683343885599999
1449,1627.0,1594.0,0.968337,0.645601,134.0,183.50433265858857,1.3694353183476757,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.122399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.792233599499999
1450,1613.0,1590.0,2.606358,1.974788,481.0,463.4548440478662,3.6859468319996154,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,119.0,202.0,136.141205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.850392605100001
1451,1610.0,1597.0,4.164766999999999,2.9353350000000002,1067.0,1051.0181485643752,5.889869975523908,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,224.0,206.0,161.225997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8780842285
1452,1614.0,1594.0,4.127708,3.3611,447.0,639.4312415464103,5.8374606351159235,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,102.0,102.0,199.180801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0469216437
1453,1583.0,1590.0,3.911119,2.861737,887.0,633.6743104741767,5.531157533855097,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,99.0,102.0,1.9188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2629122924
1454,1621.0,1594.0,5.109826,3.8386359999999997,681.0,740.8822754052903,7.226385230566663,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,110.0,101.0,153.223206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6893283844
1455,1601.0,1598.0,1.857719,1.387559,661.0,449.04035917629335,2.6272114048781834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,102.0,103.0,147.23278799999997,30.16,0.0,0.0,0.0,0.0,0.0,0.0,7.0439090805
1456,1572.0,1588.0,4.500969,3.362071,868.0,720.0897835339371,6.365331403620868,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,106.0,102.0,184.392006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6215244536
1457,1630.0,1594.0,1.03654,0.6715,163.0,112.3611696477838,1.465888925942208,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.075195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9486472213
1458,1594.0,1615.0,2.761606,1.924342,683.0,688.2871978448778,3.9055006591309134,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,103.0,101.0,70.012794,9.10832,0.0,0.0,0.0,0.0,0.0,0.0,1.8765099030000003
1459,1583.0,1592.0,2.837946,2.286121,937.0,953.4760858447083,4.013461722482475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,106.0,0.0,87.1884,9.31944,0.0,0.0,0.0,0.0,0.0,0.0,18.9109541626
1460,1635.0,1621.0,3.852916,2.802412,1325.0,1020.1913645764992,5.4488460618842955,0.0,0.0,71.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,201.0,205.0,242.143203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6155883331
1461,1552.0,1581.0,3.503875,2.67151,888.0,697.0158102188719,4.955227545860028,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.073601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.820853877
1462,1597.0,1601.0,3.895575,2.643028,730.0,1052.5117645614214,5.50917499824157,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,104.0,104.0,80.02800400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.227301858800001
1463,1576.0,1601.0,3.723544,2.744672,896.0,926.8451023765523,5.2658864248929635,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,137.077194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5998989409
1464,1567.0,1585.0,1.604796,1.195681,1197.0,693.4493601902522,2.2695242680420935,31.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,0.0,306.0,100.0,280.987214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6554111599
1465,1550.0,1585.0,4.163021,3.11218,899.0,908.3022622442628,5.887400758644004,31.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,104.0,0.0,155.09519999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.018412109400003
1466,1590.0,1603.0,2.8446,2.185835,637.0,602.8273795998911,4.022871899526506,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,121.0,203.0,147.513588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4384684456
1467,1570.0,1603.0,4.6032649999999995,3.530046,955.0,1006.0857552606574,6.509999794197386,27.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,225.0,203.0,165.671997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.669537597700002
1468,1616.0,1599.0,1.860437,1.435901,451.0,296.53333354850463,2.6310552373407137,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,203.0,204.0,120.182404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6051457369
1469,1584.0,1602.0,3.334379,2.490154,818.0,907.8677366419423,4.715524003892039,27.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,223.0,123.0,159.400803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8477761222
1470,1635.0,1622.0,7.379674,5.192783,1305.0,1270.660482837261,10.436435056692108,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,460.0,0.0,226.0,202.0,207.277199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6101424922
1471,1592.0,1591.0,2.179252,1.551081,327.0,327.6424384040507,3.0819277342286924,27.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,56.0,0.0,514.0,0.0,204.0,203.0,103.100403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8997893066
1472,1573.0,1592.0,2.941676,2.138225,632.0,626.1825650391934,4.1601580953074375,0.0,0.0,38.0,47.0,0.0,0.0,0.0,0.0,58.0,0.0,256.0,0.0,119.0,205.0,125.096397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8273748824
1473,1547.0,1593.0,2.540638,1.953729,795.0,960.33904788823,3.5930047166804555,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,254.0,0.0,119.0,205.0,152.099991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5868521051
1474,1597.0,1593.0,3.46014,2.529851,701.0,747.644085823763,4.893376915709641,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,108.0,0.0,207.0,0.0,120.0,103.0,91.166405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9783656096
1475,1606.0,1594.0,3.9813769999999997,2.9336029999999997,1041.0,879.4891387640836,5.630517350320305,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,201.0,205.0,121.024795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6027359733
1476,1593.0,1611.0,3.560321,2.503816,749.0,717.288058175462,5.03505424460174,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,101.0,102.0,125.236794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0473021059999998
1477,1641.0,1617.0,1.53842,1.307001,313.0,230.28505217663994,2.175654428626017,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.017204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6647304764
1478,1612.0,1597.0,4.786561,3.714122,827.0,676.1392094101102,6.7692194833261246,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,99.0,104.0,197.121588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0080870588
1479,1602.0,1596.0,1.3097050000000001,1.0903450000000001,127.0,100.38401679713718,1.8522025737078545,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.152401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2860832521
1480,1567.0,1597.0,2.443334,1.743296,693.0,501.1043260049294,3.455396080207304,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,101.0,106.0,122.990398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8588570919
1481,1613.0,1591.0,2.083103,1.499415,431.0,273.8059175095397,2.9459525144200813,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,103.0,105.0,124.160392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1102680664
1482,1591.0,1589.0,4.9111709999999995,3.407051,901.0,736.553442644185,6.945444635333436,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,272.0,208.0,171.28801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5680716869
1483,1580.0,1588.0,2.636891,1.880358,755.0,580.0140020037509,3.7291270146995528,0.0,0.0,62.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,181.0,104.0,127.108795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6671252441
1484,1557.0,1586.0,3.489808,2.3327560000000003,709.0,726.9678988757795,4.935333803678126,0.0,0.0,43.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,131.0,105.0,102.117604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6056580867
1485,1555.0,1588.0,3.013075,2.325599,796.0,837.3172422508569,4.261131529447313,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.624798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9466300305
1486,1572.0,1589.0,2.163798,1.5349629999999999,571.0,595.248685486666,3.060072477835778,0.0,0.0,153.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.058403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9245692719
1487,1613.0,1586.0,1.240516,0.9534530000000001,255.0,223.06988165962292,1.7543545515408225,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.086399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979603775
1488,1585.0,1591.0,2.090693,1.466561,784.0,560.5814617345961,2.956686395358493,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,103.0,104.0,108.108002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0723335877
1489,1596.0,1589.0,3.475785,2.5749779999999998,841.0,811.2411792140132,4.915502286892968,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,99.0,104.0,163.004399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4370049589
1490,1606.0,1596.0,2.521456,1.741076,681.0,748.7048251915024,3.5658772721270147,0.0,0.0,99.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,206.0,210.0,158.13719199999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.677616211
1491,1585.0,1593.0,1.210899,0.8693649999999999,805.0,447.6548697055856,1.7124697884640183,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,199.0,208.0,117.046799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.731797947
1492,1606.0,1623.0,4.949947,3.7007719999999997,1480.0,1393.8323874452904,7.000282180428014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,412.0,0.0,205.0,210.0,215.373596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6895341936
1493,1592.0,1590.0,3.3961349999999997,2.5094380000000003,788.0,742.2421082135493,4.802860176649951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,256.0,0.0,100.0,105.0,112.554001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5853173524
1494,1573.0,1590.0,1.9558399999999998,1.386841,662.0,680.2509674604588,2.765975453831794,0.0,0.0,100.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,115.0812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0127000277
1495,1578.0,1594.0,2.503053,1.94052,620.0,518.1967303228728,3.5398514999386625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,131.18039000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5286203685
1496,1577.0,1597.0,2.136761,1.482771,530.0,516.0289657917114,3.0218363857498973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,95.097595,30.09968,0.0,0.0,0.0,0.0,0.0,0.0,7.483485731300001
1497,1555.0,1590.0,3.27115,2.306646,887.0,729.1804487220343,4.62610469455675,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,83.210396,35.07608,0.0,0.0,0.0,0.0,0.0,0.0,7.470413005900001
1498,1561.0,1596.0,2.403855,1.8151140000000001,748.0,677.248290840052,3.3995643429783766,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,141.195602,35.106239,0.0,0.0,0.0,0.0,0.0,0.0,8.2439919052
1499,1560.0,1596.0,3.526821,2.591046,1029.0,982.4461757166025,4.987678090262241,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,99.0,203.0,125.143204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4691106797
1500,1596.0,1597.0,3.943092,2.974068,1343.0,970.1143621461432,5.576374184084852,46.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,202.0,204.0,114.145203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6856247106
1501,1578.0,1595.0,3.216496,2.400793,883.0,810.4461917878472,4.54881226651881,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,100.0,203.0,61.073998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8725826913
1502,1556.0,1601.0,4.638513,3.446896,1154.0,1459.516899651583,6.5598479938439125,0.0,0.0,51.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,157.0,0.0,202.0,154.0,82.04040499999999,60.19936,0.0,0.0,0.0,0.0,0.0,0.0,16.384768303
1503,1525.0,1580.0,3.957987,2.753091,1282.0,1206.036164112273,5.597438895096399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,202.0,55.0,65.051994,30.129841,0.0,0.0,0.0,0.0,0.0,0.0,18.652141481
1504,1545.0,1568.0,2.696454,2.042444,794.0,1065.6312257896577,3.8133618171151817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,102.0,204.0,78.062401,56.791281,0.0,0.0,0.0,0.0,0.0,0.0,9.607781311
1505,1640.0,1629.0,2.114137,1.5363120000000001,411.0,418.4462218047092,2.9898412181147678,0.0,0.0,0.0,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.43800299999998,51.814877,0.0,0.0,0.0,0.0,0.0,0.0,1.1204629529000003
1506,1572.0,1568.0,2.993207,2.047031,671.0,604.8966639554233,4.233033934390084,0.0,0.0,150.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,90.230397,60.169201,0.0,0.0,0.0,0.0,0.0,0.0,13.430306923900002
1507,1592.0,1581.0,3.305896,2.434167,575.0,485.30367849699326,4.675242958994965,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.198799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2726442238
1508,1563.0,1570.0,2.349605,1.623012,443.0,359.85721643485346,3.322843257219636,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.136795,30.16,0.0,0.0,0.0,0.0,0.0,0.0,7.0228149643
1509,1573.0,1574.0,3.5098119999999997,2.429477,409.0,412.2906211008153,4.963623731779838,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.043198,60.19936,0.0,0.0,0.0,0.0,0.0,0.0,14.348896321200002
1510,1574.0,1570.0,2.960184,2.135031,748.0,919.2409453481367,4.186332359919838,0.0,0.0,68.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,107.0,0.0,181.0,104.0,115.221596,85.141678,0.0,0.0,0.0,0.0,0.0,0.0,10.4808477055
1511,1559.0,1577.0,3.579484,2.760507,766.0,694.770958320639,5.062154819097496,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,209.0,0.0,251.0,105.0,80.028,30.09968,0.0,0.0,0.0,0.0,0.0,0.0,1.4842769775
1512,1568.0,1593.0,4.8580760000000005,3.522512,1261.0,1258.0729412709586,6.870356966239236,0.0,0.0,81.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,205.0,0.0,202.0,103.0,77.220001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1829412078
1513,1553.0,1574.0,11.632349999999999,8.57299,2526.0,2695.766675863785,16.45062713227067,0.0,0.0,200.0,0.0,0.0,220.0,0.0,0.0,0.0,21.0,157.0,0.0,180.0,103.0,130.197596,60.229519,0.0,0.0,0.0,0.0,0.0,0.0,38.4717061912
1514,1640.0,1605.0,3.332014,2.643468,231.0,305.75798132950104,4.712179388817026,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.26120000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8335745545
1515,1595.0,1612.0,4.246945,2.937437,1769.0,1449.7882912107805,6.006087217652604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0,223.0,209.0,65.00520300000001,20.146879,0.0,0.0,0.0,0.0,0.0,0.0,22.0081473554
1516,1591.0,1590.0,4.752718,3.492553,1504.0,1099.1856953991644,6.721358253734731,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,297.0,103.0,107.0784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0063779209
1519,1535.0,1590.0,1.680417,1.292646,1324.0,767.8877850511695,2.376468511842309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,412.0,0.0,200.0,207.0,70.059597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9901697388
1520,1598.0,1584.0,1.599796,1.239557,482.0,366.7872814976961,2.262453200230228,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.668792,80.165283,0.0,0.0,0.0,0.0,0.0,0.0,15.9902157385
1521,1598.0,1600.0,2.03045,1.626184,558.0,472.77324570276653,2.8714899277204506,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.638001,80.165283,0.0,0.0,0.0,0.0,0.0,0.0,9.937420825
1522,1566.0,1587.0,3.509747,2.358386,545.0,668.2466037266587,4.963531807898283,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.233993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9770871371
1524,1642.0,1628.0,4.612065,3.430757,1187.0,1115.5328600814253,6.522444873546268,0.0,0.0,50.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,198.0,208.0,160.009209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8726861572
1529,1602.0,1597.0,3.491934,2.562173,1381.0,988.1033835194854,4.9383404217117315,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,354.0,103.0,141.195602,108.696634,0.0,0.0,0.0,0.0,0.0,0.0,17.5053159074
1530,1584.0,1578.0,5.224577,3.598146,828.0,1058.8820259135207,7.388667651062538,46.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,256.0,0.0,151.0,103.0,126.126,159.335282,0.0,0.0,0.0,0.0,0.0,0.0,24.721267305700003
1531,1561.0,1585.0,3.9029110000000005,2.807298,1006.0,903.745956060077,5.519549668935139,46.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,152.0,104.0,98.139603,45.149521,0.0,0.0,0.0,0.0,0.0,0.0,4.1974612349
1532,1536.0,1585.0,2.0296440000000002,1.487845,1120.0,794.03226349752,2.8703500715891783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,300.0,205.0,46.144802,123.233765,0.0,0.0,0.0,0.0,0.0,0.0,8.7033160574
1533,1592.0,1579.0,1.853373,1.284682,569.0,344.21887963168444,2.62106523273611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,150.0,205.0,70.1064,90.11808,0.0,0.0,0.0,0.0,0.0,0.0,7.6691747717
1534,1633.0,1605.0,1.117126,0.774454,303.0,257.9440981939631,1.5798547400796061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,52.135201,35.106239,0.0,0.0,0.0,0.0,0.0,0.0,9.9615847168
1536,1562.0,1577.0,4.035302,2.803065,936.0,1114.336989779374,5.7067788166712745,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,150.0,205.0,87.09479499999999,70.242637,0.0,0.0,0.0,0.0,0.0,0.0,12.7950250378
1537,1566.0,1579.0,2.136604,1.462769,780.0,613.6055890624154,3.0216143542206044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,149.0,204.0,36.082798,60.048561,0.0,0.0,0.0,0.0,0.0,0.0,7.7657197688
1538,1558.0,1575.0,3.220202,2.371416,813.0,696.2248250170875,4.554053341980966,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,45.119358,0.0,0.0,0.0,0.0,0.0,0.0,18.137566563
1539,1571.0,1580.0,1.973704,1.5229219999999999,645.0,445.3928959237531,2.791238964910027,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,20.0772,20.086559,0.0,0.0,0.0,0.0,0.0,0.0,5.2888745818
1540,1565.0,1583.0,2.713907,2.0258339999999997,1006.0,902.7868378362891,3.8380440864192793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,198.0,208.0,29.062799,30.310799000000003,0.0,0.0,0.0,0.0,0.0,0.0,24.253416528
